2025-03-07 15:35:39,1.0867
2025-03-07 15:39:16,1.0882
2025-03-07 15:40:05,1.0882
2025-03-07 15:40:45,1.0869
2025-03-07 15:41:14,1.0872
2025-03-07 15:41:24,1.0874
2025-03-07 15:41:54,1.0882
2025-03-07 16:52:27,1.0846
